Elapsed time,EMG
00:05:287:736,545
00:05:288:740,551
00:05:289:740,539
00:05:290:744,553
00:05:291:748,551
00:05:292:748,556
00:05:293:752,581
00:05:294:756,624
00:05:295:756,589
00:05:296:760,596
00:05:297:760,553
00:05:298:764,551
00:05:299:768,551
00:05:300:772,537
00:05:301:772,535
00:05:302:776,540
00:05:303:780,566
00:05:304:780,561
00:05:305:784,582
00:05:306:788,572
00:05:307:792,555
00:05:308:792,538
00:05:309:796,541
00:05:310:796,568
00:05:311:800,539
00:05:312:804,570
00:05:313:808,566
00:05:314:812,562
00:05:315:816,583
00:05:316:820,614
00:05:317:824,555
00:05:318:828,561
00:05:319:832,546
00:05:320:832,545
00:05:321:836,571
00:05:322:840,540
00:05:323:844,546
00:05:324:848,544
00:05:325:852,545
00:05:326:852,583
00:05:327:856,589
00:05:328:860,576
00:05:329:860,577
00:05:330:864,559
00:05:331:868,546
00:05:332:868,588
00:05:333:872,546
00:05:334:876,563
00:05:335:876,590
00:05:336:880,567
00:05:337:884,600
00:05:338:884,588
00:05:339:888,559
00:05:340:892,551
00:05:341:896,547
00:05:342:896,541
00:05:343:900,540
00:05:344:900,536
00:05:345:904,534
00:05:346:908,547
00:05:347:908,553
00:05:348:908,564
00:05:349:912,565
00:05:350:916,578
00:05:351:916,588
00:05:352:920,569
00:05:353:924,541
00:05:354:928,558
00:05:355:928,544
00:05:356:932,581
00:05:357:932,579
00:05:358:936,552
00:05:359:940,602
00:05:360:944,562
00:05:361:948,560
00:05:362:948,539
00:05:363:952,556
00:05:364:952,542
00:05:365:956,540
00:05:366:960,544
00:05:367:960,559
00:05:368:964,562
00:05:369:964,561
00:05:370:964,583
00:05:371:968,551
00:05:372:968,622
00:05:373:972,562
00:05:374:976,561
00:05:375:980,543
00:05:376:980,543
00:05:377:984,543
00:05:378:984,558
00:05:379:988,573
00:05:380:992,569
00:05:381:992,575
00:05:382:992,560
00:05:383:996,579
00:05:385:000,543
00:05:386:000,555
00:05:387:000,542
00:05:388:004,541
00:05:389:008,536
00:05:390:008,560
00:05:391:012,575
00:05:392:012,580
00:05:393:016,615
00:05:394:016,582
00:05:395:020,560
00:05:396:020,551
00:05:397:024,556
00:05:398:028,547
00:05:399:028,545
00:05:400:028,555
00:05:401:028,555
00:05:402:032,563
00:05:403:032,548
00:05:404:032,583
00:05:405:036,547
00:05:406:036,569
00:05:407:040,545
00:05:408:040,550
00:05:409:040,550
00:05:410:040,543
00:05:411:040,551
00:05:412:040,551
00:05:413:040,561
00:05:414:040,591
00:05:415:044,609
00:05:416:044,585
00:05:417:044,609
00:05:418:044,553
00:05:419:044,559
00:05:420:044,550
00:05:421:048,548
00:05:422:052,537
00:05:423:056,551
00:05:424:060,543
00:05:425:064,553
00:05:426:068,563
00:05:427:072,559
00:05:428:076,562
00:05:429:076,539
00:05:430:080,538
00:05:431:084,553
00:05:432:088,543
00:05:433:092,560
00:05:434:092,564
00:05:435:092,567
00:05:436:100,626
00:05:437:100,595
00:05:438:104,575
00:05:439:104,568
00:05:440:104,543
00:05:441:104,550
00:05:442:108,550
00:05:443:112,541
00:05:444:116,536
00:05:445:120,550
00:05:446:124,541
00:05:447:128,593
00:05:448:132,583
00:05:449:132,589
00:05:450:132,550
00:05:451:136,553
00:05:452:140,556
00:05:453:144,581
00:05:454:148,556
00:05:455:148,575
00:05:456:148,572
00:05:457:152,565
00:05:458:156,563
00:05:459:160,560
00:05:460:164,563
00:05:461:164,556
00:05:462:164,568
00:05:463:168,551
00:05:464:172,543
00:05:465:172,551
00:05:466:172,540
00:05:467:176,540
00:05:468:180,551
00:05:469:184,585
00:05:470:188,561
00:05:471:192,583
00:05:472:192,582
00:05:473:192,563
00:05:474:196,563
00:05:475:200,565
00:05:476:204,551
00:05:477:208,586
00:05:478:212,550
00:05:479:212,575
00:05:480:216,622
00:05:481:220,551
00:05:482:224,600
00:05:483:228,556
00:05:484:232,549
00:05:485:236,543
00:05:486:240,536
00:05:487:240,553
00:05:488:244,551
00:05:489:248,556
00:05:490:252,560
00:05:491:256,572
00:05:492:260,561
00:05:493:264,601
00:05:494:268,572
00:05:495:272,589
00:05:496:276,553
00:05:497:280,555
00:05:498:284,563
00:05:499:288,553
00:05:500:292,542
00:05:501:296,571
00:05:502:296,585
00:05:503:300,553
00:05:504:300,579
00:05:505:300,540
00:05:506:304,542
00:05:507:308,534
00:05:508:308,537
00:05:509:312,540
00:05:510:316,569
00:05:511:320,575
00:05:512:324,566
00:05:513:324,613
00:05:514:328,561
00:05:515:328,597
00:05:516:332,547
00:05:517:332,567
00:05:518:336,568
00:05:519:340,542
00:05:520:344,547
00:05:521:344,551
00:05:522:348,554
00:05:523:352,549
00:05:524:356,587
00:05:525:360,556
00:05:526:364,567
00:05:527:368,536
00:05:528:372,553
00:05:529:376,585
00:05:530:380,549
00:05:531:384,548
00:05:532:388,579
00:05:533:392,579
00:05:534:400,603
00:05:535:400,623
00:05:536:400,574
00:05:537:404,588
00:05:538:408,541
00:05:539:412,540
00:05:540:412,573
00:05:541:412,540
00:05:542:416,536
00:05:543:420,549
00:05:544:424,537
00:05:545:424,604
00:05:546:424,604
00:05:547:428,558
00:05:548:432,543
00:05:549:436,547
00:05:550:440,549
00:05:551:444,543
00:05:552:448,542
00:05:553:452,567
00:05:554:456,574
00:05:555:460,564
00:05:556:464,574
00:05:557:468,588
00:05:558:472,575
00:05:559:472,556
00:05:560:472,547
00:05:561:476,551
00:05:562:476,543
00:05:563:480,541
00:05:564:484,553
00:05:565:488,545
00:05:566:492,551
00:05:567:492,606
00:05:568:492,585
00:05:569:496,558
00:05:570:500,554
00:05:571:500,563
00:05:572:504,539
00:05:573:508,553
00:05:574:508,545
00:05:575:508,560
00:05:576:512,566
00:05:577:516,589
00:05:578:520,641
00:05:579:524,558
00:05:580:528,579
00:05:581:532,565
00:05:582:536,563
00:05:583:540,560
00:05:584:544,538
00:05:585:544,547
00:05:586:544,556
00:05:587:548,563
00:05:588:552,583
00:05:589:556,582
00:05:590:556,574
00:05:591:560,593
00:05:592:564,553
00:05:593:564,572
00:05:594:564,545
00:05:595:564,551
00:05:596:568,542
00:05:597:572,579
00:05:598:576,554
00:05:599:580,583
00:05:600:584,589
00:05:601:588,581
00:05:602:592,545
00:05:603:596,542
00:05:604:600,542
00:05:605:604,543
00:05:606:608,543
00:05:607:612,537
00:05:608:616,546
00:05:609:620,560
00:05:610:620,590
00:05:611:624,614
00:05:612:628,565
00:05:613:632,569
00:05:614:636,547
00:05:615:636,556
00:05:616:636,559
00:05:617:636,541
00:05:618:640,543
00:05:619:640,572
00:05:620:640,547
00:05:621:644,566
00:05:622:644,591
00:05:623:648,559
00:05:624:652,583
00:05:625:652,547
00:05:626:652,543
00:05:627:652,567
00:05:628:656,540
00:05:629:660,555
00:05:630:664,575
00:05:631:668,566
00:05:632:672,609
00:05:633:672,615
00:05:634:672,601
00:05:635:676,581
00:05:636:680,560
00:05:637:680,545
00:05:638:684,569
00:05:639:688,539
00:05:640:692,547
00:05:641:696,551
00:05:642:700,547
00:05:643:700,556
00:05:644:704,568
00:05:645:708,558
00:05:646:712,551
00:05:647:712,531
00:05:648:716,542
00:05:649:720,549
00:05:650:720,542
00:05:651:724,555
00:05:652:728,590
00:05:653:728,578
00:05:654:732,609
00:05:655:736,590
00:05:656:736,591
00:05:657:740,550
00:05:658:740,551
00:05:659:744,540
00:05:660:748,543
00:05:661:752,544
00:05:662:752,545
00:05:663:756,548
00:05:664:760,550
00:05:665:760,556
00:05:666:764,572
00:05:667:768,572
00:05:668:768,548
00:05:669:768,559
00:05:670:772,545
00:05:671:776,551
00:05:672:780,567
00:05:673:780,572
00:05:674:780,575
00:05:675:784,582
00:05:676:788,596
00:05:677:792,575
00:05:678:796,583
00:05:679:796,561
00:05:680:800,547
00:05:681:800,547
00:05:682:804,560
00:05:683:808,546
00:05:684:808,567
00:05:685:812,560
00:05:686:816,560
00:05:687:820,611
00:05:688:824,568
00:05:689:824,588
00:05:690:828,563
00:05:691:832,561
00:05:692:836,556
00:05:693:836,543
00:05:694:840,551
00:05:695:840,553
00:05:696:844,560
00:05:697:848,574
00:05:698:852,644
00:05:699:856,562
00:05:700:860,573
00:05:701:864,543
00:05:702:864,551
00:05:703:868,551
00:05:704:872,543
00:05:705:876,542
00:05:706:876,539
00:05:707:880,545
00:05:708:880,551
00:05:709:884,599
00:05:710:888,583
00:05:711:888,611
00:05:712:892,555
00:05:713:892,564
00:05:714:896,547
00:05:715:900,545
00:05:716:900,553
00:05:717:900,545
00:05:718:904,568
00:05:719:904,569
00:05:720:908,611
00:05:721:912,559
00:05:722:916,583
00:05:723:920,547
00:05:724:920,540
00:05:725:924,551
00:05:726:924,544
00:05:727:928,533
00:05:728:932,550
00:05:729:932,556
00:05:730:932,559
00:05:731:936,606
00:05:732:940,583
00:05:733:940,581
00:05:734:944,547
00:05:735:948,547
00:05:736:952,566
00:05:737:952,540
00:05:738:956,533
00:05:739:956,560
00:05:740:960,545
00:05:741:964,568
00:05:742:964,580
00:05:743:964,561
00:05:744:968,552
00:05:745:968,538
00:05:746:968,543
00:05:747:972,572
00:05:748:976,540
00:05:749:980,545
00:05:750:980,577
00:05:751:980,569
00:05:752:984,626
00:05:753:984,620
00:05:754:984,600
00:05:755:988,568
00:05:756:992,573
00:05:757:996,543
00:05:759:000,554
00:05:760:000,541
00:05:761:004,550
00:05:762:008,545
00:05:763:012,544
00:05:764:016,569
00:05:765:016,550
00:05:766:016,559
00:05:767:020,542
00:05:768:024,553
00:05:769:028,547
00:05:770:032,556
00:05:771:036,543
00:05:772:040,551
00:05:773:044,581
00:05:774:044,560
00:05:775:048,615
00:05:776:048,606
00:05:777:052,557
00:05:778:056,558
00:05:779:056,555
00:05:780:056,546
00:05:781:060,545
00:05:782:064,545
00:05:783:068,543
00:05:784:072,550
00:05:785:076,547
00:05:786:076,603
00:05:787:080,553
00:05:788:084,586
00:05:789:088,575
00:05:790:092,578
00:05:791:096,563
00:05:792:100,543
00:05:793:100,555
00:05:794:100,555
00:05:795:100,579
00:05:796:104,563
00:05:797:104,608
00:05:798:108,577
00:05:799:112,604
00:05:800:116,551
00:05:801:120,547
00:05:802:124,541
00:05:803:124,543
00:05:804:128,536
00:05:805:132,549
00:05:806:136,556
00:05:807:136,547
00:05:808:136,582
00:05:809:140,591
00:05:810:144,575
00:05:811:144,547
00:05:812:148,551
00:05:813:152,575
00:05:814:156,548
00:05:815:156,561
00:05:816:160,558
00:05:817:164,568
00:05:818:168,559
00:05:819:172,603
00:05:820:176,563
00:05:821:180,581
00:05:822:184,543
00:05:823:188,543
00:05:824:200,540
00:05:825:204,539
00:05:826:208,539
00:05:827:208,562
00:05:828:212,562
00:05:829:216,574
00:05:830:220,603
00:05:831:224,579
00:05:832:228,562
00:05:833:232,543
00:05:834:236,555
00:05:835:236,579
00:05:836:240,545
00:05:837:244,549
00:05:838:248,566
00:05:839:252,568
00:05:840:256,584
00:05:841:260,560
00:05:842:264,556
00:05:843:268,556
00:05:844:268,545
00:05:845:272,553
00:05:846:276,568
00:05:847:280,541
00:05:848:284,540
00:05:849:288,567
00:05:850:292,549
00:05:851:296,615
00:05:852:300,586
00:05:853:300,591
00:05:854:300,570
00:05:855:304,579
00:05:856:308,542
00:05:857:312,556
00:05:858:316,551
00:05:859:316,556
00:05:860:320,575
00:05:861:324,551
00:05:862:324,612
00:05:863:328,574
00:05:864:332,568
00:05:865:336,551
00:05:866:336,540
00:05:867:340,551
00:05:868:344,542
00:05:869:344,543
00:05:870:348,574
00:05:871:348,556
00:05:872:352,559
00:05:873:356,585
00:05:874:356,570
00:05:875:356,575
00:05:876:360,575
00:05:877:364,563
00:05:878:364,542
00:05:879:368,545
00:05:880:372,542
00:05:881:376,540
00:05:882:376,546
00:05:883:380,560
00:05:884:380,589
00:05:885:384,565
00:05:886:384,556
00:05:887:388,543
00:05:888:392,568
00:05:889:392,535
00:05:890:396,545
00:05:891:400,559
00:05:892:400,563
00:05:893:404,582
00:05:894:404,578
00:05:895:408,615
00:05:896:412,544
00:05:897:416,568
00:05:898:420,555
00:05:899:424,582
00:05:900:428,547
00:05:901:428,542
00:05:902:428,545
00:05:903:432,546
00:05:904:436,557
00:05:905:440,569
00:05:906:440,577
00:05:907:444,556
00:05:908:444,583
00:05:909:448,551
00:05:910:452,558
00:05:911:452,555
00:05:912:456,559
00:05:913:456,558
00:05:914:460,564
00:05:915:460,572
00:05:916:464,562
00:05:917:464,608
00:05:918:468,583
00:05:919:468,598
00:05:920:472,545
00:05:921:476,551
00:05:922:480,538
00:05:923:484,553
00:05:924:484,541
00:05:925:484,545
00:05:926:484,551
00:05:927:484,563
00:05:928:488,600
00:05:929:488,560
00:05:930:492,601
00:05:931:496,545
00:05:932:500,549
00:05:933:504,596
00:05:934:504,547
00:05:935:508,561
00:05:936:512,572
00:05:937:512,550
00:05:938:512,569
00:05:939:512,586
00:05:940:512,569
00:05:941:512,544
00:05:942:512,544
00:05:943:516,558
00:05:944:516,551
00:05:945:520,540
00:05:946:524,551
00:05:947:528,591
00:05:948:528,568
00:05:949:528,586
00:05:950:528,604
00:05:951:528,596
00:05:952:532,563
00:05:953:536,550
00:05:954:540,543
00:05:955:544,574
00:05:956:548,541
00:05:957:548,543
00:05:958:548,561
00:05:959:552,551
00:05:960:556,607
00:05:961:560,569
00:05:962:560,572
00:05:963:560,541
00:05:964:564,550
00:05:965:568,543
00:05:966:572,550
00:05:967:576,536
00:05:968:580,555
00:05:969:584,568
00:05:970:588,553
00:05:971:592,602
00:05:972:596,604
00:05:973:600,596
00:05:974:604,553
00:05:975:608,562
00:05:976:612,551
00:05:977:616,565
00:05:978:620,542
00:05:979:624,573
00:05:980:628,549
00:05:981:632,551
00:05:982:636,561
00:05:983:636,551
00:05:984:636,553
00:05:985:640,549
00:05:986:644,547
00:05:987:648,535
00:05:988:652,547
00:05:989:656,543
00:05:990:656,563
00:05:991:660,569
00:05:992:664,562
00:05:993:668,637
00:05:994:672,566
00:05:995:676,612
00:05:996:680,590
00:05:997:680,562
00:05:998:684,542
00:05:999:688,543
00:06:000:692,540
00:06:001:696,543
00:06:002:696,542
00:06:003:700,551
00:06:004:704,590
00:06:005:704,575
00:06:006:708,585
00:06:007:712,549
00:06:008:716,552
00:06:009:720,545
00:06:010:724,548
00:06:011:728,563
00:06:012:732,581
00:06:013:736,559
00:06:014:740,575
00:06:015:744,615
00:06:016:748,556
00:06:017:752,561
00:06:018:756,543
00:06:019:760,548
00:06:020:760,537
00:06:021:764,542
00:06:022:768,539
00:06:023:772,542
00:06:024:776,546
00:06:025:780,577
00:06:026:784,599
00:06:027:784,568
00:06:028:788,581
00:06:029:792,547
00:06:030:796,548
00:06:031:800,555
00:06:032:804,543
00:06:033:808,557
00:06:034:812,581
00:06:035:816,551
00:06:036:820,581
00:06:037:820,608
00:06:038:824,583
00:06:039:828,598
00:06:040:832,546
00:06:041:836,540
00:06:042:836,542
00:06:043:840,543
00:06:044:840,544
00:06:045:844,563
00:06:046:844,550
00:06:047:848,561
00:06:048:852,563
00:06:049:852,559
00:06:050:856,574
00:06:051:860,547
00:06:052:860,558
00:06:053:860,593
00:06:054:860,551
00:06:055:864,575
00:06:056:868,567
00:06:057:872,563
00:06:058:876,596
00:06:059:880,591
00:06:060:884,575
00:06:061:888,543
00:06:062:892,545
00:06:063:896,551
00:06:064:900,541
00:06:065:904,540
00:06:066:908,536
00:06:067:912,550
00:06:068:912,575
00:06:069:916,611
00:06:070:920,599
00:06:071:924,604
00:06:072:928,553
00:06:073:932,571
00:06:074:936,560
00:06:075:936,557
00:06:076:940,547
00:06:077:944,566
00:06:078:948,553
00:06:079:948,548
00:06:080:952,557
00:06:081:952,562
00:06:082:952,559
00:06:083:956,548
00:06:084:956,533
00:06:085:960,543
00:06:086:964,543
00:06:087:968,536
00:06:088:972,555
00:06:089:976,572
00:06:090:980,575
00:06:091:984,583
00:06:092:988,589
00:06:093:992,593
00:06:094:992,585
00:06:095:992,568
00:06:096:996,543
00:06:098:000,543
00:06:099:004,545
00:06:100:008,559
00:06:101:012,548
00:06:102:012,547
00:06:103:012,574
00:06:104:016,545
00:06:105:020,583
00:06:106:024,551
00:06:107:028,554
00:06:108:032,540
00:06:109:036,537
00:06:110:040,543
00:06:111:044,559
00:06:112:048,559
00:06:113:048,561
00:06:114:048,586
00:06:115:052,579
00:06:116:056,577
00:06:117:060,549
00:06:118:064,555
00:06:119:068,556
00:06:120:072,543
00:06:121:072,539
00:06:122:076,545
00:06:123:080,547
00:06:124:084,560
00:06:125:088,579
00:06:126:092,568
00:06:127:096,569
00:06:128:100,542
00:06:129:100,547
00:06:130:104,547
00:06:131:104,552
00:06:132:104,568
00:06:133:108,589
00:06:134:112,575
00:06:135:116,573
00:06:136:120,598
00:06:137:124,558
00:06:138:128,582
00:06:139:128,544
00:06:140:128,543
00:06:141:128,547
00:06:142:132,551
00:06:143:136,537
00:06:144:136,549
00:06:145:140,543
00:06:146:144,551
00:06:147:148,564
00:06:148:152,551
00:06:149:156,578
00:06:150:156,551
00:06:151:160,543
00:06:152:164,559
00:06:153:164,546
00:06:154:168,545
00:06:155:172,559
00:06:156:172,572
00:06:157:172,591
00:06:158:176,612
00:06:159:180,594
00:06:160:184,563
00:06:161:188,543
00:06:162:192,555
00:06:163:192,547
00:06:164:196,547
00:06:165:200,547
00:06:166:200,546
00:06:167:204,549
00:06:168:208,622
00:06:169:212,603
00:06:170:216,598
00:06:171:220,551
00:06:172:220,568
00:06:173:224,545
00:06:174:228,575
00:06:175:232,551
00:06:176:236,568
00:06:177:240,553
00:06:178:244,572
00:06:179:248,610
00:06:180:252,562
00:06:181:256,563
00:06:182:256,540
00:06:183:256,536
00:06:184:260,538
00:06:185:264,546
00:06:186:268,542
00:06:187:272,558
00:06:188:276,551
00:06:189:280,559
00:06:190:284,619
00:06:191:288,585
00:06:192:292,594
00:06:193:296,560
00:06:194:300,551
00:06:195:304,548
00:06:196:304,549
00:06:197:308,556
00:06:198:308,549
00:06:199:308,551
00:06:200:312,543
00:06:201:316,564
00:06:202:320,549
00:06:203:324,583
00:06:204:328,568
00:06:205:332,540
00:06:206:336,539
00:06:207:340,540
00:06:208:344,536
00:06:209:348,568
00:06:210:348,556
00:06:211:352,551
00:06:212:356,621
00:06:213:356,574
00:06:214:360,609
00:06:215:364,571
00:06:216:368,563
00:06:217:372,569
00:06:218:376,543
00:06:219:376,547
00:06:220:376,547
00:06:221:380,551
00:06:222:384,556
00:06:223:388,591
00:06:224:392,568
00:06:225:396,600
00:06:226:400,548
00:06:227:404,550
00:06:228:408,537
00:06:229:412,537
00:06:230:416,547
00:06:231:416,582
00:06:232:420,565
00:06:233:424,588
00:06:234:428,625
00:06:235:432,559
00:06:236:436,601
00:06:237:440,547
00:06:238:444,548
00:06:239:448,547
00:06:240:452,536
00:06:241:456,541
00:06:242:460,546
00:06:243:464,539
00:06:244:464,551
00:06:245:468,561
00:06:246:472,555
00:06:247:472,572
00:06:248:476,542
00:06:249:480,543
00:06:250:484,565
00:06:251:488,551
00:06:252:488,562
00:06:253:492,573
00:06:254:496,560
00:06:255:500,600
00:06:256:504,614
00:06:257:508,588
00:06:258:512,562
00:06:259:516,542
00:06:260:516,542
00:06:261:516,556
00:06:262:520,545
00:06:263:524,534
00:06:264:528,551
00:06:265:528,540
00:06:266:532,601
00:06:267:536,594
00:06:268:540,556
00:06:269:540,551
00:06:270:544,559
00:06:271:548,542
00:06:272:548,575
00:06:273:552,549
00:06:274:556,560
00:06:275:556,567
00:06:276:560,563
00:06:277:564,582
00:06:278:568,571
00:06:279:572,563
00:06:280:576,540
00:06:281:576,541
00:06:282:580,550
00:06:283:584,547
00:06:284:588,545
00:06:285:588,540
00:06:286:592,547
00:06:287:596,555
00:06:288:600,595
00:06:289:600,596
00:06:290:604,601
00:06:291:608,553
00:06:292:612,587
00:06:293:612,551
00:06:294:612,556
00:06:295:612,545
00:06:296:612,561
00:06:297:616,557
00:06:298:620,569
00:06:299:624,568
00:06:300:624,555
00:06:301:628,556
00:06:302:632,551
00:06:303:632,568
00:06:304:636,559
00:06:305:640,543
00:06:306:640,542
00:06:307:644,551
00:06:308:648,554
00:06:309:648,583
00:06:310:652,611
00:06:311:656,580
00:06:312:660,594
00:06:313:672,561
00:06:314:676,583
00:06:315:680,559
00:06:316:680,556
00:06:317:680,551
00:06:318:684,556
00:06:319:684,560
00:06:320:688,568
00:06:321:692,591
00:06:322:692,564
00:06:323:696,552
00:06:324:700,543
00:06:325:704,554
00:06:326:704,540
00:06:327:708,537
00:06:328:708,543
00:06:329:712,577
00:06:330:712,556
00:06:331:716,566
00:06:332:716,618
00:06:333:720,561
00:06:334:720,604
00:06:335:720,545
00:06:336:724,566
00:06:337:728,560
00:06:338:728,543
00:06:339:728,550
00:06:340:728,556
00:06:341:732,545
00:06:342:736,573
00:06:343:740,599
00:06:344:744,556
00:06:345:744,586
00:06:346:748,536
00:06:347:752,543
00:06:348:752,568
00:06:349:756,542
00:06:350:760,557
00:06:351:760,559
00:06:352:764,582
00:06:353:768,597
00:06:354:768,624
00:06:355:772,590
00:06:356:776,560
00:06:357:776,556
00:06:358:780,545
00:06:359:784,569
00:06:360:784,541
00:06:361:796,540
00:06:362:800,540
00:06:363:804,543
00:06:364:804,590
00:06:365:808,611
00:06:366:812,553
00:06:367:812,557
00:06:368:816,547
00:06:369:816,538
00:06:370:820,551
00:06:371:820,547
00:06:372:824,575
00:06:373:824,568
00:06:374:828,587
00:06:375:832,611
00:06:376:832,600
00:06:377:836,587
00:06:378:840,549
00:06:379:844,547
00:06:380:848,537
00:06:381:852,547
00:06:382:856,555
00:06:383:860,539
00:06:384:860,545
00:06:385:864,559
00:06:386:864,610
00:06:387:864,553
00:06:388:864,560
00:06:389:864,556
00:06:390:868,569
00:06:391:872,543
