Elapsed time,EKG
00:01:137:048,0
00:01:138:048,0
00:01:139:052,0
00:01:140:052,0
00:01:141:056,0
00:01:142:056,0
00:01:143:060,0
00:01:144:060,0
00:01:145:064,0
00:01:146:064,0
00:01:147:068,0
00:01:148:068,0
00:01:149:072,0
00:01:150:072,0
00:01:151:072,0
00:01:152:072,0
00:01:153:072,0
00:01:154:076,0
00:01:155:080,0
00:01:156:080,0
00:01:157:084,0
00:01:158:088,0
00:01:159:088,0
00:01:160:092,0
00:01:161:096,0
00:01:162:096,0
00:01:163:100,0
00:01:164:100,0
00:01:165:104,0
00:01:166:104,0
00:01:167:104,0
00:01:168:108,0
00:01:169:112,0
00:01:170:112,0
00:01:171:112,0
00:01:172:116,0
00:01:173:116,0
00:01:174:120,0
00:01:175:120,0
00:01:176:124,0
00:01:177:124,0
00:01:178:128,0
00:01:179:128,0
00:01:180:132,0
00:01:181:132,0
00:01:182:132,0
00:01:183:136,0
00:01:184:140,0
00:01:185:144,0
00:01:186:144,0
00:01:187:148,0
00:01:188:152,0
00:01:189:152,0
00:01:190:152,0
00:01:191:156,0
00:01:192:160,0
00:01:193:164,0
00:01:194:164,0
00:01:195:164,0
00:01:196:168,0
00:01:197:168,0
00:01:198:172,0
00:01:199:172,0
00:01:200:176,0
00:01:201:176,0
00:01:202:180,0
00:01:203:180,0
00:01:204:184,0
00:01:205:184,0
00:01:206:188,0
00:01:207:188,0
00:01:208:188,0
00:01:209:192,0
00:01:210:192,0
00:01:211:192,0
00:01:212:192,0
00:01:213:192,0
00:01:214:196,0
00:01:215:196,0
00:01:216:196,0
00:01:217:200,0
00:01:218:200,0
00:01:219:204,0
00:01:220:204,0
00:01:221:208,0
00:01:222:208,0
00:01:223:208,0
00:01:224:212,0
00:01:225:212,0
00:01:226:212,0
00:01:227:212,0
00:01:228:216,0
00:01:229:216,0
00:01:230:220,0
00:01:231:220,0
00:01:232:224,0
00:01:233:224,0
00:01:234:224,0
00:01:235:224,0
00:01:236:228,0
00:01:237:228,0
00:01:238:228,0
00:01:239:232,0
00:01:240:232,0
00:01:241:236,0
00:01:242:236,0
00:01:243:248,0
00:01:244:252,0
00:01:245:252,0
00:01:246:256,0
00:01:247:256,0
00:01:248:260,0
00:01:249:260,0
00:01:250:264,0
00:01:251:264,0
00:01:252:268,0
00:01:253:268,0
00:01:254:272,0
00:01:255:272,0
00:01:256:276,0
00:01:257:276,0
00:01:258:280,0
