Elapsed time,EKG
00:21:941:384,359
00:21:942:384,355
00:21:943:384,352
00:21:944:384,349
00:21:945:388,347
00:21:946:388,345
00:21:947:388,345
00:21:948:388,347
00:21:949:388,352
00:21:950:388,350
00:21:951:392,355
00:21:952:396,357
00:21:953:396,359
00:21:954:396,359
00:21:955:400,361
00:21:956:400,364
00:21:957:400,363
00:21:958:400,361
00:21:959:400,359
00:21:960:400,355
00:21:961:400,352
00:21:962:400,352
00:21:963:400,345
00:21:964:400,344
00:21:965:400,342
00:21:966:400,341
00:21:967:404,341
00:21:968:404,341
00:21:969:404,344
00:21:970:404,349
00:21:971:404,345
00:21:972:404,349
00:21:973:404,351
00:21:974:404,354
00:21:975:408,350
00:21:976:408,349
00:21:977:408,348
00:21:978:408,346
00:21:979:408,344
00:21:980:408,342
00:21:981:408,340
00:21:982:408,339
00:21:983:408,334
00:21:984:408,332
00:21:985:408,332
00:21:986:408,334
00:21:987:408,332
00:21:988:408,333
00:21:989:408,338
00:21:990:408,339
00:21:991:408,344
00:21:992:408,348
00:21:993:408,350
00:21:994:412,352
00:21:995:412,353
00:21:996:412,354
00:21:997:412,353
00:21:998:412,352
00:21:999:416,349
00:22:000:416,347
00:22:001:416,344
00:22:002:416,339
00:22:003:416,338
00:22:004:416,334
00:22:005:416,332
00:22:006:416,333
00:22:007:416,334
00:22:008:420,335
00:22:009:420,338
00:22:010:424,341
00:22:011:428,347
00:22:012:428,348
00:22:013:428,351
00:22:014:428,353
00:22:015:428,355
00:22:016:428,354
00:22:017:428,355
00:22:018:428,351
00:22:019:428,350
00:22:020:428,345
00:22:021:428,345
00:22:022:428,340
00:22:023:428,341
00:22:024:428,339
00:22:025:428,337
00:22:026:432,338
00:22:027:432,342
00:22:028:432,339
00:22:029:432,341
00:22:030:432,344
00:22:031:432,347
00:22:032:432,351
00:22:033:432,353
00:22:034:432,355
00:22:035:432,358
00:22:036:432,359
00:22:037:432,359
00:22:038:432,357
00:22:039:432,354
00:22:040:436,352
00:22:041:436,349
00:22:042:436,347
00:22:043:436,342
00:22:044:436,340
00:22:045:436,339
00:22:046:436,340
00:22:047:436,344
00:22:048:436,345
00:22:049:436,348
00:22:050:436,352
00:22:051:436,356
00:22:052:436,361
00:22:053:436,365
00:22:054:436,369
00:22:055:436,374
00:22:056:436,377
00:22:057:436,380
00:22:058:436,385
00:22:059:436,385
00:22:060:436,386
00:22:061:440,385
00:22:062:440,386
00:22:063:440,387
00:22:064:440,391
00:22:065:440,393
00:22:066:440,401
00:22:067:448,406
00:22:068:448,414
00:22:069:448,427
00:22:070:448,437
00:22:071:448,445
00:22:072:452,457
00:22:073:452,469
00:22:074:452,480
00:22:075:452,492
00:22:076:452,505
00:22:077:452,515
00:22:078:452,526
00:22:079:452,540
00:22:080:452,548
00:22:081:456,561
00:22:082:456,573
00:22:083:456,582
00:22:084:460,595
00:22:085:460,613
00:22:086:460,622
00:22:087:460,639
00:22:088:460,655
00:22:089:460,676
00:22:090:464,688
00:22:091:464,696
00:22:092:464,697
00:22:093:468,702
00:22:094:468,701
00:22:095:468,699
00:22:096:468,697
00:22:097:468,694
00:22:098:472,694
00:22:099:472,684
00:22:100:472,664
00:22:101:472,642
00:22:102:472,618
00:22:103:472,595
00:22:104:472,569
00:22:105:472,543
00:22:106:472,520
00:22:107:472,499
00:22:108:472,481
00:22:109:472,466
00:22:110:472,454
00:22:111:480,444
00:22:112:484,435
00:22:113:484,427
00:22:114:484,419
00:22:115:484,412
00:22:116:488,409
00:22:117:488,399
00:22:118:488,390
00:22:119:488,382
00:22:120:488,375
00:22:121:488,369
00:22:122:492,362
00:22:123:492,355
00:22:124:492,353
00:22:125:496,352
00:22:126:496,352
00:22:127:496,352
00:22:128:496,351
00:22:129:496,355
00:22:130:496,355
00:22:131:496,357
00:22:132:496,358
00:22:133:496,359
00:22:134:496,359
00:22:135:500,359
00:22:136:500,359
00:22:137:500,359
00:22:138:500,355
00:22:139:504,353
00:22:140:508,352
00:22:141:508,348
00:22:142:508,344
00:22:143:512,340
00:22:144:512,338
00:22:145:512,335
00:22:146:512,335
00:22:147:512,334
00:22:148:512,335
00:22:149:512,337
00:22:150:516,335
00:22:151:516,337
00:22:152:516,339
00:22:153:516,342
00:22:154:516,343
00:22:155:516,342
00:22:156:516,342
00:22:157:516,343
00:22:158:516,342
00:22:159:520,340
00:22:160:520,336
00:22:161:520,335
00:22:162:524,329
00:22:163:524,327
00:22:164:524,325
00:22:165:524,324
00:22:166:524,325
00:22:167:524,327
00:22:168:524,327
00:22:169:524,332
00:22:170:524,335
00:22:171:528,339
00:22:172:528,340
00:22:173:528,343
00:22:174:528,347
00:22:175:528,344
00:22:176:528,345
00:22:177:528,345
00:22:178:532,344
00:22:179:532,344
00:22:180:532,341
00:22:181:532,339
00:22:182:532,335
00:22:183:532,334
00:22:184:532,334
00:22:185:536,331
00:22:186:536,333
00:22:187:536,332
00:22:188:536,333
00:22:189:540,335
00:22:190:540,337
00:22:191:540,341
00:22:192:540,344
00:22:193:544,341
00:22:194:544,343
00:22:195:544,345
00:22:196:544,343
00:22:197:544,343
00:22:198:544,340
00:22:199:544,337
00:22:200:548,337
00:22:201:548,334
00:22:202:552,332
00:22:203:552,329
00:22:204:552,327
00:22:205:552,329
00:22:206:552,329
00:22:207:552,332
00:22:208:552,335
00:22:209:552,339
00:22:210:552,345
00:22:211:552,348
00:22:212:556,352
00:22:213:556,353
00:22:214:556,354
00:22:215:556,358
00:22:216:560,357
00:22:217:560,352
00:22:218:560,349
00:22:219:564,347
00:22:220:564,342
00:22:221:564,337
00:22:222:568,334
00:22:223:572,332
00:22:224:572,329
00:22:225:576,332
00:22:226:576,335
00:22:227:580,335
00:22:228:580,338
00:22:229:580,340
00:22:230:580,345
00:22:231:580,348
00:22:232:580,352
00:22:233:580,355
00:22:234:584,355
00:22:235:584,357
00:22:236:584,357
00:22:237:584,357
00:22:238:584,355
00:22:239:584,355
00:22:240:584,354
00:22:241:588,350
00:22:242:592,348
00:22:243:592,346
00:22:244:600,345
00:22:245:604,345
00:22:246:604,347
00:22:247:604,351
00:22:248:604,352
00:22:249:608,357
00:22:250:608,361
00:22:251:608,364
00:22:252:608,368
00:22:253:608,373
00:22:254:608,373
00:22:255:612,375
00:22:256:612,375
00:22:257:612,374
00:22:258:612,372
00:22:259:616,370
00:22:260:620,368
00:22:261:620,368
00:22:262:624,364
00:22:263:624,363
00:22:264:624,364
00:22:265:624,362
00:22:266:624,363
00:22:267:624,365
00:22:268:628,369
00:22:269:628,370
00:22:270:628,374
00:22:271:628,377
00:22:272:632,380
00:22:273:632,384
00:22:274:632,388
00:22:275:636,387
00:22:276:636,388
00:22:277:636,389
00:22:278:636,386
00:22:279:636,384
00:22:280:640,382
00:22:281:640,380
00:22:282:640,377
00:22:283:640,376
00:22:284:640,376
00:22:285:644,376
00:22:286:644,379
00:22:287:644,379
00:22:288:648,383
00:22:289:656,389
00:22:290:656,388
00:22:291:660,391
00:22:292:660,396
00:22:293:660,395
00:22:294:664,398
00:22:295:664,401
00:22:296:664,399
00:22:297:664,399
00:22:298:664,401
00:22:299:668,399
00:22:300:668,397
00:22:301:668,395
00:22:302:672,393
00:22:303:672,393
00:22:304:676,397
00:22:305:676,395
00:22:306:676,400
00:22:307:676,404
00:22:308:680,403
00:22:309:680,408
00:22:310:680,408
00:22:311:684,411
00:22:312:684,414
00:22:313:688,415
00:22:314:688,417
00:22:315:692,418
00:22:316:692,419
00:22:317:696,418
00:22:318:696,415
00:22:319:700,418
00:22:320:700,414
00:22:321:700,413
00:22:322:704,412
00:22:323:704,410
00:22:324:708,410
00:22:325:708,411
00:22:326:708,412
00:22:327:712,415
00:22:328:712,414
00:22:329:716,421
00:22:330:720,422
00:22:331:724,427
00:22:332:724,426
00:22:333:728,428
00:22:334:728,432
00:22:335:732,431
00:22:336:736,431
00:22:337:740,433
00:22:338:740,428
00:22:339:740,428
00:22:340:744,427
00:22:341:744,419
00:22:342:748,417
00:22:343:748,417
00:22:344:752,415
00:22:345:752,415
00:22:346:756,414
00:22:347:756,415
00:22:348:756,417
00:22:349:756,419
00:22:350:756,423
00:22:351:760,429
00:22:352:760,430
00:22:353:760,430
00:22:354:760,433
00:22:355:760,432
00:22:356:764,428
00:22:357:764,427
00:22:358:768,423
00:22:359:768,420
00:22:360:772,416
00:22:361:776,414
00:22:362:776,411
00:22:363:780,406
00:22:364:780,406
00:22:365:784,403
00:22:366:788,402
00:22:367:788,402
00:22:368:792,403
00:22:369:792,404
00:22:370:796,408
00:22:371:796,408
00:22:372:800,408
00:22:373:804,411
00:22:374:804,409
00:22:375:808,406
00:22:376:812,402
00:22:377:816,403
00:22:378:816,398
00:22:379:816,391
00:22:380:820,386
00:22:381:820,382
00:22:382:824,377
00:22:383:824,375
00:22:384:828,372
00:22:385:828,368
00:22:386:828,370
00:22:387:828,366
00:22:388:832,365
00:22:389:836,368
00:22:390:836,368
00:22:391:836,368
00:22:392:840,369
00:22:393:840,369
00:22:394:844,369
00:22:395:844,367
00:22:396:848,368
00:22:397:852,364
00:22:398:852,361
00:22:399:856,359
00:22:400:856,354
00:22:401:856,351
00:22:402:856,347
00:22:403:860,344
00:22:404:860,341
00:22:405:860,339
00:22:406:860,337
00:22:407:860,341
00:22:408:864,337
00:22:409:864,339
00:22:410:864,344
00:22:411:868,342
00:22:412:868,343
00:22:413:872,344
00:22:414:876,344
00:22:415:876,344
00:22:416:876,343
00:22:417:876,342
00:22:418:880,341
00:22:419:880,335
00:22:420:880,332
00:22:421:880,332
00:22:422:884,327
00:22:423:884,324
00:22:424:888,323
00:22:425:888,321
00:22:426:888,323
00:22:427:892,323
00:22:428:892,327
00:22:429:892,327
00:22:430:892,327
00:22:431:892,332
00:22:432:892,330
00:22:433:892,332
00:22:434:892,334
00:22:435:892,334
00:22:436:896,333
00:22:437:896,332
00:22:438:896,331
00:22:439:900,328
00:22:440:900,323
00:22:441:900,321
00:22:442:904,321
00:22:443:904,317
00:22:444:908,315
00:22:445:908,315
00:22:446:908,315
00:22:447:908,317
00:22:448:908,318
00:22:449:908,321
00:22:450:908,323
00:22:451:908,326
00:22:452:912,327
00:22:453:912,327
00:22:454:916,329
00:22:455:920,330
00:22:456:920,327
00:22:457:920,329
00:22:458:924,327
00:22:459:924,323
00:22:460:924,321
00:22:461:928,319
00:22:462:928,319
00:22:463:928,316
00:22:464:928,314
00:22:465:928,318
00:22:466:928,315
00:22:467:928,317
00:22:468:928,319
00:22:469:928,323
00:22:470:928,326
00:22:471:928,327
00:22:472:928,334
00:22:473:932,335
00:22:474:932,339
00:22:475:932,335
00:22:476:936,339
00:22:477:936,335
00:22:478:936,332
00:22:479:936,329
00:22:480:936,327
00:22:481:936,323
00:22:482:936,320
00:22:483:936,319
00:22:484:936,317
00:22:485:936,318
00:22:486:936,317
00:22:487:936,318
00:22:488:936,323
00:22:489:936,325
00:22:490:936,327
00:22:491:936,327
00:22:492:936,332
00:22:493:936,334
00:22:494:936,335
00:22:495:936,335
00:22:496:936,337
00:22:497:940,334
00:22:498:940,334
00:22:499:940,329
00:22:500:944,327
00:22:501:944,325
00:22:502:944,323
00:22:503:944,325
00:22:504:948,322
00:22:505:948,323
00:22:506:952,323
00:22:507:952,327
00:22:508:952,330
00:22:509:956,330
00:22:510:956,334
00:22:511:956,335
00:22:512:956,337
00:22:513:956,338
00:22:514:956,339
00:22:515:960,338
00:22:516:960,338
00:22:517:960,335
00:22:518:964,337
00:22:519:964,331
00:22:520:964,327
00:22:521:968,326
00:22:522:968,327
00:22:523:968,323
00:22:524:968,322
00:22:525:972,322
00:22:526:972,325
00:22:527:972,325
00:22:528:972,327
00:22:529:976,331
00:22:530:976,337
00:22:531:976,341
00:22:532:976,339
00:22:533:976,343
00:22:534:976,344
00:22:535:976,344
00:22:536:980,344
00:22:537:980,343
00:22:538:984,339
00:22:539:984,337
00:22:540:984,335
00:22:541:988,332
00:22:542:988,329
00:22:543:992,327
00:22:544:992,325
00:22:545:996,326
00:22:546:996,323
00:22:547:996,322
00:22:549:000,323
00:22:550:004,323
00:22:551:004,326
00:22:552:008,329
00:22:553:008,332
00:22:554:008,338
00:22:555:008,337
00:22:556:012,338
00:22:557:012,336
00:22:558:016,335
00:22:559:016,332
00:22:560:016,329
00:22:561:020,329
00:22:562:020,323
00:22:563:024,321
00:22:564:024,319
00:22:565:024,318
00:22:566:028,316
00:22:567:028,317
00:22:568:028,318
00:22:569:028,321
00:22:570:028,322
00:22:571:032,325
00:22:572:032,327
00:22:573:032,329
00:22:574:036,331
00:22:575:036,332
00:22:576:036,331
00:22:577:040,332
00:22:578:040,329
00:22:579:040,327
00:22:580:040,323
00:22:581:044,319
00:22:582:044,319
00:22:583:044,315
00:22:584:044,313
00:22:585:044,313
00:22:586:044,315
00:22:587:044,316
00:22:588:044,318
00:22:589:048,319
00:22:590:048,321
00:22:591:048,325
00:22:592:048,327
00:22:593:052,329
00:22:594:052,330
00:22:595:052,333
00:22:596:052,333
00:22:597:056,332
00:22:598:056,329
00:22:599:056,327
00:22:600:060,323
00:22:601:060,321
00:22:602:060,317
00:22:603:060,315
00:22:604:060,313
00:22:605:060,313
00:22:606:060,314
00:22:607:060,318
00:22:608:064,316
00:22:609:064,319
00:22:610:064,325
00:22:611:064,327
00:22:612:064,330
00:22:613:064,331
00:22:614:064,332
00:22:615:068,334
00:22:616:068,333
00:22:617:072,332
00:22:618:072,331
00:22:619:072,331
00:22:620:076,326
00:22:621:076,323
00:22:622:076,320
00:22:623:076,319
00:22:624:076,318
00:22:625:076,316
00:22:626:076,316
00:22:627:076,316
00:22:628:076,316
00:22:629:076,319
00:22:630:076,323
00:22:631:076,324
00:22:632:076,327
00:22:633:076,331
00:22:634:076,332
00:22:635:076,335
00:22:636:080,336
00:22:637:080,335
00:22:638:084,334
00:22:639:084,333
00:22:640:088,331
00:22:641:088,329
00:22:642:088,326
00:22:643:088,327
00:22:644:088,323
00:22:645:092,322
00:22:646:092,323
00:22:647:092,323
00:22:648:092,327
00:22:649:092,327
00:22:650:092,329
00:22:651:092,332
00:22:652:096,334
00:22:653:096,336
00:22:654:096,339
00:22:655:096,341
00:22:656:096,339
00:22:657:100,339
00:22:658:100,337
00:22:659:100,335
00:22:660:100,334
00:22:661:100,333
00:22:662:100,331
00:22:663:100,329
00:22:664:100,329
00:22:665:104,327
00:22:666:104,327
00:22:667:104,329
00:22:668:104,330
00:22:669:104,332
00:22:670:104,333
00:22:671:108,339
00:22:672:108,337
00:22:673:112,339
00:22:674:116,340
00:22:675:116,341
00:22:676:120,344
00:22:677:124,338
00:22:678:124,339
00:22:679:128,335
00:22:680:128,333
00:22:681:132,331
00:22:682:132,329
00:22:683:132,327
00:22:684:132,327
00:22:685:132,327
00:22:686:136,327
00:22:687:136,329
00:22:688:136,331
00:22:689:136,331
00:22:690:136,335
00:22:691:136,338
00:22:692:136,338
00:22:693:136,340
00:22:694:140,341
00:22:695:140,342
00:22:696:140,344
00:22:697:140,342
00:22:698:140,342
00:22:699:140,343
00:22:700:140,335
00:22:701:140,335
00:22:702:144,333
00:22:703:144,332
00:22:704:144,329
00:22:705:148,329
00:22:706:148,327
00:22:707:148,332
00:22:708:148,333
00:22:709:148,337
00:22:710:148,338
00:22:711:148,340
00:22:712:148,345
00:22:713:152,347
00:22:714:152,346
00:22:715:152,348
00:22:716:152,348
00:22:717:152,347
00:22:718:152,345
00:22:719:152,344
00:22:720:152,342
00:22:721:156,339
00:22:722:156,341
00:22:723:156,335
00:22:724:160,339
00:22:725:164,337
00:22:726:164,338
00:22:727:164,339
00:22:728:164,341
00:22:729:164,343
00:22:730:164,345
00:22:731:168,348
00:22:732:168,350
00:22:733:168,352
00:22:734:168,353
00:22:735:168,353
00:22:736:172,353
00:22:737:172,353
00:22:738:172,348
00:22:739:176,348
00:22:740:176,345
00:22:741:180,342
00:22:742:180,340
00:22:743:184,339
00:22:744:188,338
00:22:745:188,339
00:22:746:188,339
00:22:747:192,344
00:22:748:196,344
00:22:749:196,347
00:22:750:196,351
00:22:751:196,355
00:22:752:200,357
00:22:753:200,361
00:22:754:200,361
00:22:755:204,364
00:22:756:208,359
00:22:757:208,358
00:22:758:212,355
00:22:759:212,352
00:22:760:212,348
00:22:761:216,345
00:22:762:216,343
00:22:763:216,340
00:22:764:216,339
00:22:765:216,340
00:22:766:220,340
00:22:767:220,341
00:22:768:220,344
00:22:769:224,351
00:22:770:224,353
00:22:771:224,353
00:22:772:228,356
00:22:773:228,359
00:22:774:232,359
00:22:775:232,361
00:22:776:236,359
00:22:777:236,359
00:22:778:236,362
00:22:779:236,355
00:22:780:236,351
00:22:781:240,346
00:22:782:240,343
00:22:783:240,339
00:22:784:244,338
00:22:785:244,337
00:22:786:244,337
00:22:787:244,339
00:22:788:244,342
00:22:789:244,348
00:22:790:248,350
00:22:791:248,352
00:22:792:248,357
00:22:793:248,357
00:22:794:248,359
00:22:795:252,361
00:22:796:252,361
00:22:797:256,361
00:22:798:256,361
00:22:799:256,362
00:22:800:256,359
00:22:801:256,355
00:22:802:256,352
00:22:803:256,352
00:22:804:256,348
00:22:805:260,348
00:22:806:260,348
00:22:807:260,348
00:22:808:264,349
00:22:809:264,353
00:22:810:264,355
00:22:811:264,356
00:22:812:264,359
00:22:813:264,361
00:22:814:268,362
00:22:815:268,364
00:22:816:268,367
00:22:817:268,361
00:22:818:268,359
00:22:819:268,358
00:22:820:268,355
00:22:821:268,353
00:22:822:272,353
00:22:823:272,352
00:22:824:272,349
00:22:825:272,350
00:22:826:276,350
00:22:827:276,352
00:22:828:284,352
00:22:829:284,355
00:22:830:284,356
00:22:831:284,359
00:22:832:284,364
00:22:833:288,367
00:22:834:292,368
00:22:835:292,368
00:22:836:292,368
00:22:837:292,368
00:22:838:292,367
00:22:839:292,366
00:22:840:292,364
00:22:841:292,363
00:22:842:292,362
00:22:843:296,361
00:22:844:296,364
00:22:845:296,369
00:22:846:300,367
00:22:847:300,375
00:22:848:300,377
00:22:849:300,379
00:22:850:300,385
00:22:851:300,387
00:22:852:300,391
00:22:853:300,391
00:22:854:300,394
00:22:855:300,395
00:22:856:300,393
00:22:857:300,395
00:22:858:300,390
00:22:859:304,387
00:22:860:304,385
00:22:861:304,380
00:22:862:304,377
00:22:863:304,375
00:22:864:304,373
00:22:865:308,373
00:22:866:308,371
00:22:867:308,371
00:22:868:308,374
00:22:869:308,374
00:22:870:308,378
00:22:871:308,382
00:22:872:312,384
00:22:873:312,387
00:22:874:312,391
00:22:875:312,393
00:22:876:312,395
00:22:877:312,396
00:22:878:312,396
00:22:879:312,397
00:22:880:312,393
00:22:881:312,394
00:22:882:312,391
00:22:883:312,391
00:22:884:312,391
00:22:885:312,390
00:22:886:312,391
00:22:887:312,391
00:22:888:312,393
00:22:889:312,395
00:22:890:312,395
00:22:891:312,399
00:22:892:312,399
00:22:893:312,399
00:22:894:312,399
00:22:895:316,398
00:22:896:316,396
00:22:897:316,393
00:22:898:316,390
00:22:899:316,387
00:22:900:316,382
00:22:901:320,379
00:22:902:320,373
00:22:903:320,369
00:22:904:320,365
00:22:905:324,363
00:22:906:324,359
00:22:907:324,359
00:22:908:324,359
00:22:909:324,364
00:22:910:324,364
00:22:911:324,367
00:22:912:324,370
00:22:913:324,372
00:22:914:324,372
00:22:915:328,373
00:22:916:328,373
00:22:917:328,373
00:22:918:328,373
00:22:919:328,371
00:22:920:328,369
00:22:921:328,366
00:22:922:328,364
00:22:923:328,364
00:22:924:328,361
00:22:925:328,361
00:22:926:328,359
00:22:927:328,361
00:22:928:328,361
00:22:929:328,363
00:22:930:328,364
00:22:931:328,367
00:22:932:328,365
00:22:933:328,367
00:22:934:328,364
00:22:935:328,364
00:22:936:328,359
00:22:937:328,358
00:22:938:328,355
00:22:939:332,352
00:22:940:332,349
00:22:941:332,345
00:22:942:332,343
00:22:943:332,339
00:22:944:332,337
00:22:945:332,339
00:22:946:332,341
00:22:947:336,339
00:22:948:336,343
00:22:949:336,349
00:22:950:336,347
00:22:951:336,350
00:22:952:336,353
00:22:953:336,355
00:22:954:336,356
00:22:955:336,357
00:22:956:340,359
00:22:957:340,356
00:22:958:340,353
00:22:959:340,352
00:22:960:340,351
00:22:961:344,345
00:22:962:344,341
00:22:963:344,338
00:22:964:348,335
00:22:965:348,335
00:22:966:348,337
00:22:967:348,338
00:22:968:348,338
00:22:969:348,342
00:22:970:348,344
00:22:971:352,344
00:22:972:356,348
00:22:973:356,348
00:22:974:356,349
00:22:975:360,347
00:22:976:360,346
00:22:977:360,344
00:22:978:360,342
00:22:979:360,339
00:22:980:360,337
00:22:981:360,334
00:22:982:360,333
00:22:983:360,331
00:22:984:360,328
00:22:985:360,329
00:22:986:360,330
00:22:987:360,333
00:22:988:360,335
00:22:989:360,339
00:22:990:360,345
00:22:991:360,348
00:22:992:360,349
00:22:993:360,353
00:22:994:360,355
00:22:995:364,353
00:22:996:368,352
00:22:997:372,350
00:22:998:372,347
00:22:999:376,344
00:23:000:380,342
00:23:001:380,339
00:23:002:384,337
00:23:003:384,333
00:23:004:388,335
00:23:005:388,333
00:23:006:392,332
00:23:007:392,334
00:23:008:396,335
00:23:009:400,337
00:23:010:400,340
00:23:011:400,344
00:23:012:404,349
00:23:013:408,351
00:23:014:408,352
00:23:015:412,355
00:23:016:412,355
00:23:017:412,357
00:23:018:412,355
00:23:019:412,355
00:23:020:416,355
00:23:021:416,355
00:23:022:416,355
00:23:023:416,355
00:23:024:416,361
00:23:025:416,361
00:23:026:416,366
00:23:027:416,371
00:23:028:420,382
00:23:029:420,386
00:23:030:420,395
00:23:031:420,403
00:23:032:420,412
00:23:033:420,420
00:23:034:424,433
00:23:035:424,439
00:23:036:424,443
00:23:037:424,449
00:23:038:428,454
00:23:039:428,460
00:23:040:432,467
00:23:041:432,477
00:23:042:432,486
00:23:043:432,496
00:23:044:436,510
00:23:045:436,525
00:23:046:436,541
00:23:047:436,551
00:23:048:444,568
00:23:049:444,587
00:23:050:448,606
00:23:051:448,619
00:23:052:448,639
00:23:053:448,655
00:23:054:448,670
00:23:055:448,683
00:23:056:448,696
00:23:057:448,696
00:23:058:448,697
00:23:059:448,691
00:23:060:452,689
00:23:061:452,676
00:23:062:452,664
00:23:063:452,647
00:23:064:452,627
00:23:065:452,606
00:23:066:452,585
00:23:067:452,561
00:23:068:452,540
00:23:069:452,519
00:23:070:452,499
00:23:071:456,480
00:23:072:460,464
00:23:073:464,451
00:23:074:464,437
00:23:075:464,425
00:23:076:464,412
00:23:077:468,401
00:23:078:468,389
00:23:079:472,381
00:23:080:472,368
00:23:081:472,358
00:23:082:476,348
00:23:083:476,341
00:23:084:476,335
00:23:085:476,332
00:23:086:476,329
00:23:087:476,331
00:23:088:480,327
00:23:089:480,330
00:23:090:480,333
00:23:091:480,337
00:23:092:480,339
00:23:093:484,339
00:23:094:484,344
00:23:095:488,339
00:23:096:488,339
00:23:097:492,335
00:23:098:496,332
00:23:099:500,327
00:23:100:500,323
00:23:101:500,319
00:23:102:500,316
00:23:103:500,310
00:23:104:500,307
00:23:105:500,309
00:23:106:504,307
00:23:107:504,309
00:23:108:504,311
00:23:109:504,313
00:23:110:504,316
00:23:111:504,318
00:23:112:504,319
00:23:113:504,325
00:23:114:504,326
00:23:115:504,325
00:23:116:504,323
00:23:117:504,321
00:23:118:504,317
00:23:119:504,313
00:23:120:504,312
00:23:121:508,307
00:23:122:508,304
00:23:123:508,302
00:23:124:508,301
00:23:125:508,301
00:23:126:512,302
00:23:127:512,302
00:23:128:512,304
00:23:129:512,307
00:23:130:512,312
00:23:131:512,313
00:23:132:512,316
00:23:133:512,318
00:23:134:516,318
00:23:135:516,319
00:23:136:516,323
00:23:137:520,318
00:23:138:520,316
00:23:139:524,313
00:23:140:524,310
00:23:141:524,308
00:23:142:528,305
00:23:143:528,303
00:23:144:528,303
00:23:145:528,303
00:23:146:532,305
00:23:147:532,307
00:23:148:536,310
00:23:149:536,312
00:23:150:536,315
00:23:151:536,317
00:23:152:536,319
00:23:153:536,323
00:23:154:540,325
00:23:155:544,326
00:23:156:544,325
00:23:157:548,326
00:23:158:548,323
00:23:159:552,319
00:23:160:552,319
00:23:161:552,319
00:23:162:552,314
00:23:163:552,312
00:23:164:552,312
00:23:165:552,312
00:23:166:552,313
00:23:167:552,316
00:23:168:552,319
00:23:169:552,321
00:23:170:552,325
00:23:171:556,326
00:23:172:556,327
00:23:173:556,330
00:23:174:556,329
00:23:175:560,332
00:23:176:560,329
00:23:177:560,327
00:23:178:560,326
00:23:179:560,323
00:23:180:564,320
00:23:181:564,320
00:23:182:564,319
00:23:183:564,315
00:23:184:564,315
00:23:185:568,318
00:23:186:568,319
00:23:187:568,321
00:23:188:568,324
00:23:189:568,327
00:23:190:568,331
00:23:191:568,335
00:23:192:572,339
00:23:193:572,339
00:23:194:572,339
00:23:195:576,340
00:23:196:580,339
00:23:197:580,337
00:23:198:580,335
00:23:199:580,331
00:23:200:580,329
00:23:201:580,329
00:23:202:580,327
00:23:203:580,326
00:23:204:580,327
00:23:205:580,325
00:23:206:580,329
00:23:207:580,329
00:23:208:580,331
00:23:209:580,335
00:23:210:584,336
00:23:211:588,339
00:23:212:588,342
00:23:213:588,344
00:23:214:588,345
00:23:215:588,348
00:23:216:588,344
00:23:217:588,344
00:23:218:588,342
00:23:219:588,339
00:23:220:588,335
00:23:221:588,334
00:23:222:588,332
00:23:223:588,331
00:23:224:588,332
00:23:225:588,334
00:23:226:588,339
00:23:227:592,339
00:23:228:592,343
00:23:229:592,348
00:23:230:592,352
00:23:231:592,358
00:23:232:592,359
00:23:233:592,361
00:23:234:592,363
00:23:235:592,365
00:23:236:592,366
00:23:237:592,366
00:23:238:592,364
00:23:239:592,363
00:23:240:592,361
00:23:241:592,359
00:23:242:592,357
00:23:243:596,356
00:23:244:596,357
00:23:245:596,359
00:23:246:596,361
00:23:247:596,367
00:23:248:600,368
00:23:249:604,372
00:23:250:604,375
00:23:251:604,380
00:23:252:604,384
00:23:253:604,384
00:23:254:608,385
00:23:255:608,387
00:23:256:608,387
00:23:257:608,386
00:23:258:608,385
00:23:259:608,385
00:23:260:608,384
00:23:261:608,380
00:23:262:612,380
00:23:263:612,380
00:23:264:612,382
00:23:265:612,379
00:23:266:612,384
00:23:267:612,384
00:23:268:612,387
00:23:269:612,391
00:23:270:612,397
00:23:271:616,399
00:23:272:616,403
00:23:273:616,408
00:23:274:616,408
00:23:275:616,412
00:23:276:616,409
00:23:277:616,412
00:23:278:616,408
00:23:279:620,408
00:23:280:624,408
00:23:281:624,408
00:23:282:624,407
00:23:283:624,408
00:23:284:624,408
00:23:285:624,411
00:23:286:624,408
00:23:287:624,409
00:23:288:624,410
00:23:289:624,411
00:23:290:624,415
00:23:291:624,417
00:23:292:624,419
00:23:293:624,418
00:23:294:624,421
00:23:295:624,417
00:23:296:624,415
00:23:297:624,414
00:23:298:624,411
00:23:299:624,408
00:23:300:628,405
00:23:301:628,401
00:23:302:628,402
00:23:303:628,398
00:23:304:628,402
00:23:305:628,397
00:23:306:628,398
00:23:307:628,399
00:23:308:628,403
00:23:309:632,407
00:23:310:632,408
00:23:311:632,412
00:23:312:636,415
00:23:313:636,415
00:23:314:636,417
00:23:315:636,419
00:23:316:640,420
00:23:317:640,415
00:23:318:644,415
00:23:319:648,411
00:23:320:648,409
00:23:321:652,405
00:23:322:652,401
00:23:323:652,399
00:23:324:656,399
00:23:325:656,396
00:23:326:656,398
00:23:327:656,397
00:23:328:656,397
00:23:329:656,399
00:23:330:660,403
00:23:331:660,404
00:23:332:660,403
00:23:333:660,403
00:23:334:660,403
00:23:335:664,399
00:23:336:664,398
00:23:337:664,396
00:23:338:664,391
00:23:339:664,388
